pl_rade,pl_bmasse,pl_eqt,pl_orbper,st_teff,st_rad
1.58,232.01474,907.0,5.12330347,5510.0,0.76
1.372,232.01474,795.0,10.50682565,5361.0,0.82
3.59,232.01474,423.0,61.6178167,5609.0,0.9
3.65,232.01474,795.0,61.6178167,5543.0,0.91
3.59,232.01474,423.0,61.6178167,5609.0,0.9
3.59,232.01474,423.0,61.6178167,5609.0,0.9
2.28,232.01474,795.0,61.61797658,4807.01,1.15
3.36,232.01474,424.0,61.6174528,5480.0,0.93
2.28,232.01474,795.0,61.6174528,4807.01,1.15
3.2,232.01474,400.0,61.61929,5506.0,0.8
3.078,232.01474,795.0,10.50682565,5476.0,0.85
3.5,232.01474,667.0,24.34003,5994.0,1.08
2.96,232.01474,795.0,24.3397804,5831.0,1.0
3.325,232.01474,795.0,10.50682565,5707.0,0.96
2.28,232.01474,795.0,24.33977289,5595.1,1.03
5.09,232.01474,737.0,24.3398202,5596.0,1.47
2.98,232.01474,690.0,24.3397804,6240.0,1.02
2.98,232.01474,690.0,24.3397804,6240.0,1.02
2.28,232.01474,795.0,24.3398202,5595.1,1.03
2.98,232.01474,690.0,24.3397804,6240.0,1.02
2.28,232.01474,795.0,24.33975292,5595.1,1.03
3.73,232.01474,503.0,76.5369531,5596.0,1.47
2.28,232.01474,795.0,76.5369531,5595.1,1.03
2.75,232.01474,471.0,76.5369586,6240.0,1.02
2.438,232.01474,795.0,10.50682565,5707.0,0.96
2.73,232.01474,795.0,76.5369586,5831.0,1.0
2.75,232.01474,471.0,76.5369586,6240.0,1.02
2.75,232.01474,471.0,76.5369586,6240.0,1.02
2.28,232.01474,795.0,76.53569402,5595.1,1.03
2.28,232.01474,795.0,76.5362825,5595.1,1.03
1.82,11.7,795.0,4.754,4725.0,0.69
1.99,232.01474,795.0,4.75400115,4808.0,0.73
1.9,232.01474,770.0,4.75400115,4591.0,0.71
2.28,232.01474,795.0,4.75400425,4711.0,0.77
2.164,232.01474,795.0,10.50682565,4791.0,0.75
2.28,232.01474,795.0,4.75400122,4711.0,0.77
2.0,232.01474,775.0,4.75400072,4728.0,0.69
2.28,232.01474,795.0,4.75400072,4711.0,0.77
2.07,232.01474,773.0,4.753994,4725.0,0.69
1.9,232.01474,770.0,4.75400115,4591.0,0.71
1.9,232.01474,770.0,4.75400115,4591.0,0.71
2.545,232.01474,795.0,10.50682565,4791.0,0.75
2.18,8.7,795.0,8.92507,4725.0,0.69
2.28,232.01474,795.0,8.9250744,4711.0,0.77
2.36,232.01474,628.0,8.92507952,4728.0,0.69
2.54,232.01474,624.0,8.92507637,4591.0,0.71
2.47,232.01474,627.0,8.925113,4725.0,0.69
2.54,232.01474,624.0,8.92507637,4591.0,0.71
2.62,232.01474,795.0,8.92507637,4808.0,0.73
2.28,232.01474,795.0,8.92507952,4711.0,0.77
2.28,232.01474,795.0,8.92506448,4711.0,0.77
2.54,232.01474,624.0,8.92507637,4591.0,0.71
2.28,232.01474,795.0,5.45298742,5327.0,0.87
0.8,232.01474,795.0,5.45298175,5403.0,0.81
0.92,232.01474,904.0,5.45298742,5450.0,0.84
2.28,232.01474,795.0,5.45301646,5327.0,0.87
0.86,232.01474,916.0,5.45298175,5406.0,0.88
0.86,232.01474,916.0,5.45298175,5406.0,0.88
2.28,232.01474,795.0,5.45298475,5327.0,0.87
0.86,232.01474,916.0,5.45298175,5406.0,0.88
0.95,232.01474,795.0,10.50682565,5402.0,0.87
0.97,232.01474,970.0,5.453,5447.0,0.93
0.66,232.01474,1086.0,3.26661204,5406.0,0.88
0.792,232.01474,795.0,3.26663995,5450.0,0.84
0.68,232.01474,1072.0,3.26662733,5450.0,0.84
0.66,232.01474,1086.0,3.26661204,5406.0,0.88
0.75,232.01474,1158.0,3.266606,5447.0,0.93
0.66,232.01474,1086.0,3.26661204,5406.0,0.88
2.28,232.01474,795.0,3.26662733,5327.0,0.87
0.71,232.01474,1057.0,4.272354,5447.0,0.93
0.64,232.01474,981.0,4.27226421,5450.0,0.84
0.65,232.01474,993.0,4.27225316,5406.0,0.88
0.645,232.01474,795.0,4.27225017,5450.0,0.84
0.65,232.01474,993.0,4.27225316,5406.0,0.88
0.65,232.01474,993.0,4.27225316,5406.0,0.88
2.28,232.01474,795.0,4.27226421,5327.0,0.87
1.59,232.01474,795.0,3.53232449,5851.0,1.04
1.44,232.01474,1189.0,3.53232449,5957.0,0.94
2.28,232.01474,795.0,3.53232429,5789.33,0.96
1.44,232.01474,1189.0,3.53232449,5957.0,0.94
1.4,232.01474,1170.0,3.532292,5945.0,0.92
1.44,232.01474,1189.0,3.53232449,5957.0,0.94
1.464,232.01474,795.0,10.50682565,5772.0,0.98
1.43,232.01474,1159.0,3.53232429,5761.0,0.96
2.28,232.01474,795.0,3.53236922,5789.33,0.96
2.06,232.01474,371.0,62.8916228,5314.0,0.72
2.28,232.01474,795.0,62.89178098,5179.0,0.8
2.35,232.01474,795.0,62.8916228,5298.0,0.83
2.19,232.01474,378.0,62.8908,5354.0,0.76
2.5,232.01474,384.0,62.8917493,5052.0,0.85
2.361,232.01474,795.0,10.50682565,5042.0,0.81
2.28,232.01474,795.0,62.8917493,5179.0,0.8
2.06,232.01474,371.0,62.8916228,5314.0,0.72
2.28,232.01474,795.0,62.89270326,5179.0,0.8
2.06,232.01474,371.0,62.8916228,5314.0,0.72
2.28,232.01474,795.0,11.55562042,5368.26,0.91
2.11,232.01474,703.0,11.55562042,5420.0,0.85
2.28,232.01474,795.0,11.55558875,5368.26,0.91
2.28,232.01474,795.0,11.55559918,5368.26,0.91
1.97,232.01474,795.0,11.55562343,5569.0,0.9
2.061,232.01474,795.0,10.50682565,5426.0,0.83
1.8,232.01474,723.0,11.5556,5632.0,0.83
1.72,232.01474,720.0,11.55562343,5627.0,0.81
1.72,232.01474,720.0,11.55562343,5627.0,0.81
1.72,232.01474,720.0,11.55562343,5627.0,0.81
2.28,232.01474,795.0,17.13269367,5238.0,0.77
2.28,232.01474,795.0,17.13268832,5238.0,0.77
2.6,232.01474,613.0,17.13263989,5489.0,0.8
2.64,232.01474,795.0,17.13263989,5281.0,0.81
2.28,232.01474,795.0,17.13263125,5238.0,0.77
2.6,232.01474,613.0,17.13263989,5489.0,0.8
2.19,232.01474,795.0,10.50682565,5481.0,0.75
2.31,232.01474,611.0,17.13263125,5477.0,0.79
2.4,232.01474,586.0,17.13271,5276.0,0.81
2.6,232.01474,613.0,17.13263989,5489.0,0.8
2.28,232.01474,795.0,76.95806106,5559.78,1.78
2.28,232.01474,795.0,76.957056,5559.78,1.78
1.99,232.01474,451.0,76.957857,5878.0,1.04
1.99,232.01474,451.0,76.957857,5878.0,1.04
2.07,232.01474,457.0,76.9611,5886.0,1.08
1.99,232.01474,451.0,76.957857,5878.0,1.04
1.85,232.01474,795.0,76.957857,5656.0,0.94
2.09,232.01474,451.0,76.957056,5878.0,1.04
3.388,232.01474,795.0,10.50682565,5876.0,1.69
2.28,232.01474,795.0,76.95921185,5559.78,1.78
1.64,232.01474,795.0,2.36172433,4512.0,0.68
2.28,232.01474,795.0,2.36172447,4444.0,0.63
1.37,232.01474,883.0,2.361718,4485.0,0.6
1.54,232.01474,922.0,2.36172433,4478.0,0.65
1.54,232.01474,922.0,2.36172433,4478.0,0.65
1.53,232.01474,922.0,2.36172447,4478.0,0.65
1.436,232.01474,795.0,10.50682565,4476.0,0.61
2.28,232.01474,795.0,2.36172124,4444.0,0.63
1.54,232.01474,922.0,2.36172433,4478.0,0.65
2.23,232.01474,980.0,23.9210791,7143.0,1.78
2.9,232.01474,990.0,23.92113,7115.0,1.85
2.644,232.01474,795.0,10.50682565,7115.0,1.74
2.28,232.01474,795.0,23.92117039,6709.77,1.76
3.01,232.01474,1020.0,23.9210408,7121.0,1.97
2.23,232.01474,980.0,23.9210791,7143.0,1.78
2.2,232.01474,795.0,23.9210791,6807.0,1.84
2.23,232.01474,980.0,23.9210791,7143.0,1.78
2.28,232.01474,795.0,23.9210408,6709.77,1.76
2.28,232.01474,795.0,23.92120244,6709.77,1.76
1.7,232.01474,795.0,3.17060005,5582.0,0.92
2.28,232.01474,795.0,3.1705876,5499.0,0.75
1.66,232.01474,1200.0,3.17060005,5725.0,0.89
1.475,232.01474,795.0,10.50682565,5439.0,0.73
1.71,232.01474,1233.0,3.170598,5774.0,0.96
1.66,232.01474,1200.0,3.17060005,5725.0,0.89
1.69,232.01474,1080.0,3.17059731,5431.0,0.84
2.28,232.01474,795.0,3.17059731,5499.0,0.75
1.66,232.01474,1200.0,3.17060005,5725.0,0.89
1.04,232.01474,1567.0,0.8131804,5253.0,0.73
2.28,232.01474,795.0,0.81316636,5178.83,0.88
1.03,232.01474,1613.0,0.81316672,5285.0,0.78
1.19,232.01474,795.0,0.81316672,5550.0,0.91
2.28,232.01474,795.0,0.81316909,5178.83,0.88
1.14,232.01474,1693.0,0.81316636,5237.0,0.89
1.03,232.01474,1613.0,0.81316672,5285.0,0.78
1.042,232.01474,795.0,10.50682565,5310.0,0.81
1.03,232.01474,1613.0,0.81316672,5285.0,0.78
1.26,232.01474,795.0,5.188549,4605.0,0.67
1.0,232.01474,587.0,5.18856176,3983.0,0.54
1.33,232.01474,795.0,10.50682565,4661.0,0.71
2.28,232.01474,795.0,5.18855617,4662.41,0.7
1.0,232.01474,587.0,5.18856176,3983.0,0.54
2.28,232.01474,795.0,5.18848874,4662.41,0.7
1.04,232.01474,795.0,5.18856137,4662.41,0.7
1.02,6.8,795.0,5.189,5614.0,0.54
1.18,232.01474,722.0,5.188548,4619.0,0.65
1.18,232.01474,588.0,5.18856001,3983.0,0.54
1.0,232.01474,587.0,5.18856176,3983.0,0.54
1.0,232.01474,586.0,5.18856368,3980.0,0.54
2.28,232.01474,795.0,5.18856368,4662.41,0.7
1.32,232.01474,795.0,5.18856176,4660.0,0.71
1.28,232.01474,507.0,8.04133121,3983.0,0.54
1.28,232.01474,507.0,8.04133121,3983.0,0.54
1.39,232.01474,795.0,8.04133834,4662.41,0.7
1.28,232.01474,507.0,8.04133121,3983.0,0.54
1.715,232.01474,795.0,10.50682565,4661.0,0.71
2.28,232.01474,795.0,8.04133337,4662.41,0.7
1.6,232.01474,623.0,8.041317,4619.0,0.65
1.7,232.01474,795.0,8.04133121,4660.0,0.71
1.6,2.8,795.0,8.041,5614.0,0.54
1.29,40.0,795.0,8.041,5614.0,0.54
1.29,232.01474,507.0,8.04134778,3980.0,0.54
2.28,232.01474,795.0,8.04134778,4662.41,0.7
2.28,232.01474,795.0,8.04134323,4662.41,0.7
1.36,232.01474,508.0,8.04144001,3983.0,0.54
2.28,232.01474,795.0,11.7761348,4662.41,0.7
2.76,232.01474,795.0,10.50682565,4661.0,0.71
2.28,232.01474,795.0,11.77613041,4662.41,0.7
2.53,232.01474,549.0,11.776147,4619.0,0.65
2.71,232.01474,795.0,11.77613846,4660.0,0.71
2.02,232.01474,795.0,11.77614238,4662.41,0.7
2.05,232.01474,447.0,11.77613846,3983.0,0.54
1.95,232.01474,447.0,11.77617931,3983.0,0.54
2.05,232.01474,447.0,11.77613846,3983.0,0.54
2.28,232.01474,795.0,11.77613232,4662.41,0.7
2.28,232.01474,795.0,11.776,5614.0,0.54
2.08,232.01474,446.0,11.77613232,3980.0,0.54
2.53,3.9,795.0,11.776,5614.0,0.54
2.05,232.01474,447.0,11.77613846,3983.0,0.54
2.78,232.01474,500.0,24.08632177,4973.0,0.77
2.93,232.01474,500.0,24.0862707,4973.0,0.77
2.77,232.01474,795.0,24.0862707,4850.0,0.73
2.28,232.01474,795.0,24.08595566,4803.0,0.75
2.93,232.01474,500.0,24.0862707,4973.0,0.77
2.28,232.01474,795.0,24.08632177,4803.0,0.75
3.0,232.01474,504.0,24.08638,4799.0,0.89
2.28,232.01474,795.0,24.086176,4803.0,0.75
2.609,232.01474,795.0,10.50682565,4975.0,0.72
2.93,232.01474,500.0,24.0862707,4973.0,0.77
0.82,232.01474,795.0,2.34451194,5791.0,1.07
0.98,232.01474,795.0,10.50682565,5837.0,1.14
0.86,232.01474,1490.0,2.34451194,5915.0,1.11
0.86,232.01474,1490.0,2.34451194,5915.0,1.11
2.28,232.01474,795.0,2.34451259,5908.0,1.14
2.28,232.01474,795.0,2.34450643,5908.0,1.14
0.73,232.01474,1318.0,2.344547,5692.0,0.91
0.86,232.01474,1490.0,2.34451194,5915.0,1.11
0.97,232.01474,1471.0,2.34451259,5821.0,1.13
2.28,232.01474,795.0,18.30305301,5518.42,1.81
1.22,232.01474,629.0,18.3027248,5692.0,0.8
1.47,232.01474,795.0,18.3027248,5685.0,0.96
2.72,232.01474,902.0,18.3027235,5528.0,1.84
1.22,232.01474,629.0,18.3027248,5692.0,0.8
1.16,232.01474,642.0,18.30216,5744.0,0.86
1.22,232.01474,629.0,18.3027248,5692.0,0.8
2.28,232.01474,795.0,18.3027235,5518.42,1.81
2.633,232.01474,795.0,10.50682565,5530.0,1.78
2.28,232.01474,795.0,18.30267831,5518.42,1.81
1.47,232.01474,959.0,2.88890485,4905.0,0.68
2.28,232.01474,795.0,2.88890033,4832.0,0.7
1.508,232.01474,795.0,10.50682565,4896.0,0.68
1.43,232.01474,970.0,2.88887,4948.0,0.71
1.68,232.01474,976.0,2.88890444,4895.0,0.76
1.47,232.01474,959.0,2.88890485,4905.0,0.68
2.28,232.01474,795.0,2.88890444,4832.0,0.7
1.67,232.01474,795.0,2.88890485,5053.0,0.77
1.47,232.01474,959.0,2.88890485,4905.0,0.68
3.23,232.01474,234.0,210.631486,4895.0,0.76
2.28,232.01474,795.0,210.631486,4832.0,0.7
2.887,232.01474,795.0,10.50682565,4896.0,0.68
3.21,232.01474,230.0,210.630591,4905.0,0.68
2.28,232.01474,795.0,210.62945497,4832.0,0.7
3.21,232.01474,230.0,210.630591,4905.0,0.68
3.6,232.01474,795.0,210.630591,5053.0,0.77
2.831,232.01474,795.0,10.50682565,5557.0,1.1
1.99,232.01474,795.0,17.14647302,5753.0,0.96
2.28,232.01474,795.0,17.14651548,5695.0,1.1
1.82,232.01474,661.0,17.14624,5710.0,0.91
1.81,232.01474,686.0,17.14647302,5978.0,0.85
1.81,232.01474,686.0,17.14647302,5978.0,0.85
2.28,232.01474,795.0,17.14633374,5695.0,1.1
1.81,232.01474,686.0,17.14647302,5978.0,0.85
3.64,232.01474,811.0,17.14648756,5559.0,1.41
2.28,232.01474,795.0,17.14648756,5695.0,1.1
1.45,232.01474,957.0,3.97076766,5178.0,0.78
1.6,232.01474,958.0,3.97076603,5178.0,0.78
2.28,232.01474,795.0,3.97076404,5011.0,0.75
1.45,232.01474,957.0,3.97076766,5178.0,0.78
1.4,232.01474,795.0,3.97076766,5064.0,0.75
2.28,232.01474,795.0,3.97076603,5011.0,0.75
1.45,232.01474,957.0,3.97076766,5178.0,0.78
1.6,232.01474,965.0,3.970805,5194.0,0.8
2.28,232.01474,795.0,2.35227391,4630.0,0.74
1.22,232.01474,795.0,10.50682565,4811.0,0.71
1.23,232.01474,795.0,2.3522658,4692.0,0.7
1.13,232.01474,967.0,2.352237,4724.0,0.65
1.29,232.01474,1019.0,2.35227391,4816.0,0.75
1.35,232.01474,1027.0,2.3522658,4816.0,0.76
1.35,232.01474,1027.0,2.3522658,4816.0,0.76
1.35,232.01474,1027.0,2.3522658,4816.0,0.76
2.28,232.01474,795.0,2.35226418,4630.0,0.74
2.3,232.01474,871.0,10.62784997,6082.0,1.01
1.87,232.01474,872.0,10.62788695,6082.0,1.01
2.303,232.01474,795.0,10.50682565,6083.0,1.25
2.28,232.01474,795.0,10.62797683,5685.03,1.35
2.28,232.01474,795.0,10.62788695,5685.03,1.35
2.3,232.01474,871.0,10.62784997,6082.0,1.01
2.16,232.01474,871.0,10.62879,6059.0,1.02
2.61,232.01474,795.0,10.62784997,5941.0,1.14
2.3,232.01474,871.0,10.62784997,6082.0,1.01
2.28,232.01474,795.0,10.6278796,5685.03,1.35
1.64,232.01474,1396.0,1.10446351,5002.0,0.75
1.6,232.01474,1397.0,1.10446249,5002.0,0.75
1.527,232.01474,795.0,10.50682565,5000.0,0.72
1.64,232.01474,1396.0,1.10446351,5002.0,0.75
2.28,232.01474,795.0,1.10446287,4938.0,0.74
1.64,232.01474,1396.0,1.10446351,5002.0,0.75
2.28,232.01474,795.0,1.10446249,4938.0,0.74
1.54,232.01474,1362.0,1.1044547,4994.0,0.73
1.69,232.01474,795.0,1.10446351,5054.0,0.77
2.28,232.01474,795.0,3.73090026,5604.94,1.28
1.927,232.01474,795.0,10.50682565,5710.0,1.24
1.27,232.01474,1115.0,3.73089898,5830.0,0.88
1.44,232.01474,795.0,3.73089898,5833.0,1.01
1.27,232.01474,1115.0,3.73089898,5830.0,0.88
1.27,232.01474,1115.0,3.73089898,5830.0,0.88
1.39,232.01474,1106.0,3.730927,5810.0,0.88
1.48,232.01474,1128.0,3.73090026,5709.0,0.95
2.28,232.01474,795.0,3.73091716,5604.94,1.28
0.99,232.01474,1459.0,2.4036433,5977.0,1.07
1.212,232.01474,795.0,10.50682565,6000.0,1.15
0.99,232.01474,1459.0,2.4036433,5977.0,1.07
1.24,232.01474,1489.0,2.4036407,5881.0,1.17
0.99,232.01474,1459.0,2.4036433,5977.0,1.07
2.28,232.01474,795.0,2.40366716,6056.56,1.17
1.09,232.01474,795.0,2.403679,5979.0,1.21
1.0,232.01474,795.0,2.4036433,5931.0,1.15
1.33,232.01474,1540.0,2.403654,6069.0,1.19
2.28,232.01474,795.0,2.4036407,6056.56,1.17
2.72,232.01474,795.0,10.50682565,6000.0,1.15
2.28,232.01474,795.0,8.99090059,6056.56,1.17
2.78,232.01474,960.0,8.99088621,5881.0,1.17
2.28,232.01474,795.0,8.99089293,6056.56,1.17
2.6,232.01474,795.0,8.990889,5979.0,1.21
2.31,232.01474,939.0,8.99088871,5977.0,1.07
2.28,232.01474,795.0,8.99088621,6056.56,1.17
2.8,232.01474,997.0,8.990916,6069.0,1.19
2.31,232.01474,939.0,8.99088871,5977.0,1.07
2.5,232.01474,795.0,8.99088871,5931.0,1.15
2.31,232.01474,939.0,8.99088871,5977.0,1.07
2.28,232.01474,795.0,2.78787417,4604.0,0.73
1.02,232.01474,795.0,2.78786839,4754.0,0.72
0.918,232.01474,795.0,10.50682565,4820.0,0.68
2.28,232.01474,795.0,2.78786306,4604.0,0.73
2.33,232.01474,1432.0,2.78787417,4827.0,1.73
2.41,232.01474,1432.0,2.78786839,4827.0,1.73
2.41,232.01474,1432.0,2.78786839,4827.0,1.73
1.12,232.01474,907.0,2.787876,4706.0,0.65
2.41,232.01474,1432.0,2.78786839,4827.0,1.73
2.49,232.01474,456.0,65.6478424,5788.0,0.96
3.93,232.01474,485.0,65.6480892,5565.0,1.25
2.28,232.01474,795.0,65.64823592,5350.63,0.78
2.399,232.01474,795.0,10.50682565,5562.0,0.76
2.49,232.01474,456.0,65.6478424,5788.0,0.96
2.29,232.01474,462.0,65.6462,5818.0,1.01
2.28,232.01474,795.0,65.6480892,5350.63,0.78
2.22,232.01474,795.0,65.6478424,5470.0,0.85
2.28,232.01474,795.0,65.64785985,5350.63,0.78
2.49,232.01474,456.0,65.6478424,5788.0,0.96
0.87,232.01474,795.0,1.64680191,3964.0,0.53
1.07,232.01474,879.0,1.646819,4072.0,0.53
2.28,232.01474,795.0,1.64680079,3937.0,0.61
2.28,232.01474,795.0,1.64680168,3937.0,0.61
0.91,232.01474,840.0,1.64680191,3900.0,0.54
1.021,232.01474,795.0,10.50682565,3809.0,0.61
0.91,232.01474,840.0,1.64680191,3900.0,0.54
0.91,232.01474,840.0,1.64680191,3900.0,0.54
0.86,232.01474,806.0,1.64680168,3810.0,0.51
1.94,232.01474,1343.0,1.75584356,5569.0,0.83
1.68,232.01474,1349.0,1.75583533,5575.0,0.83
1.68,232.01474,1349.0,1.75583533,5575.0,0.83
1.68,232.01474,1349.0,1.75583533,5575.0,0.83
1.51,232.01474,1313.0,1.755846,5545.0,0.81
1.73,232.01474,795.0,1.75583533,5470.0,0.88
1.922,232.01474,795.0,10.50682565,5576.0,0.82
2.28,232.01474,795.0,1.75584356,5363.0,0.83
2.28,232.01474,795.0,5.18565732,6388.0,1.37
2.34,232.01474,795.0,5.1856142,6327.0,1.43
2.28,232.01474,795.0,5.18560081,6388.0,1.37
1.67,232.01474,1118.0,5.1856142,6163.0,1.02
1.52,232.01474,1101.0,5.185444,6158.0,0.99
1.67,232.01474,1118.0,5.1856142,6163.0,1.02
1.67,232.01474,1118.0,5.1856142,6163.0,1.02
2.34,232.01474,1314.0,5.18560081,6172.0,1.47
2.246,232.01474,795.0,10.50682565,6170.0,1.41
2.36,232.01474,795.0,8.45808312,6327.0,1.43
1.67,232.01474,950.0,8.45808312,6163.0,1.02
2.424,232.01474,795.0,10.50682565,6170.0,1.41
2.28,232.01474,795.0,8.45807302,6388.0,1.37
2.28,232.01474,795.0,8.45805119,6388.0,1.37
1.67,232.01474,950.0,8.45808312,6163.0,1.02
1.67,232.01474,950.0,8.45808312,6163.0,1.02
2.52,232.01474,1117.0,8.45805119,6172.0,1.47
2.15,232.01474,609.0,33.469743,5912.0,1.09
2.28,232.01474,795.0,33.4698571,5614.0,0.95
2.45,232.01474,609.0,33.4698571,5912.0,1.09
2.28,232.01474,795.0,33.47025997,5614.0,0.95
2.6,232.01474,615.0,33.47025,5900.0,1.12
2.03,232.01474,795.0,33.469743,5842.0,1.03
2.15,232.01474,609.0,33.469743,5912.0,1.09
2.15,232.01474,609.0,33.469743,5912.0,1.09
2.28,232.01474,795.0,33.46972336,5614.0,0.95
1.48,232.01474,809.0,11.89534,6056.0,0.95
1.25,232.01474,812.0,11.89520511,6061.0,0.94
1.25,232.01474,812.0,11.89520511,6061.0,0.94
2.28,232.01474,795.0,11.89502742,5823.0,0.91
1.262,232.01474,795.0,10.50682565,5667.0,0.94
1.33,232.01474,787.0,11.89520436,5649.0,0.99
1.32,232.01474,795.0,11.89520511,5778.0,1.0
1.25,232.01474,812.0,11.89520511,6061.0,0.94
2.28,232.01474,795.0,11.89520436,5823.0,0.91
0.89,232.01474,730.0,4.457356,4544.0,0.61
2.28,232.01474,795.0,4.45743267,4533.0,0.75
0.931,232.01474,795.0,10.50682565,4487.0,0.72
0.96,232.01474,732.0,4.45743164,4487.0,0.61
0.96,232.01474,732.0,4.45743164,4487.0,0.61
1.09,232.01474,795.0,4.45743164,4679.0,0.71
0.79,232.01474,732.0,4.45743267,4487.0,0.61
2.28,232.01474,795.0,4.4574239,4533.0,0.75
0.96,232.01474,732.0,4.45743164,4487.0,0.61
1.55,232.01474,952.0,13.5396293,6398.0,1.34
1.55,232.01474,952.0,13.5396293,6398.0,1.34
2.34,232.01474,795.0,13.5396293,6203.0,1.95
1.55,232.01474,952.0,13.5396293,6398.0,1.34
1.58,232.01474,940.0,13.53996,6367.0,1.31
2.32,232.01474,1079.0,13.53953595,6109.0,2.0
2.28,232.01474,795.0,13.53953595,6116.64,2.34
2.28,232.01474,795.0,13.53962278,6116.64,2.34
2.676,232.01474,795.0,10.50682565,6184.0,2.31
2.28,232.01474,795.0,13.53963003,6116.64,2.34
1.72,232.01474,677.0,22.7082375,6170.0,0.99
2.28,232.01474,795.0,22.7082375,5805.59,1.39
1.82,232.01474,677.0,22.70816791,6170.0,0.99
1.82,232.01474,677.0,22.70816791,6170.0,0.99
2.28,232.01474,795.0,22.70817353,5805.59,1.39
2.0,232.01474,680.0,22.70801,6168.0,1.0
1.82,232.01474,677.0,22.70816791,6170.0,0.99
2.186,232.01474,795.0,10.50682565,6177.0,1.26
2.37,232.01474,795.0,22.70816791,6217.0,1.28
2.28,232.01474,795.0,5.96872405,6282.0,1.37
2.78,232.01474,1184.0,5.96871747,6484.0,1.17
2.74,232.01474,1170.0,5.968741,6495.0,1.15
3.42,232.01474,795.0,5.968734,6142.0,1.45
2.28,232.01474,795.0,5.9687219,6282.0,1.37
3.43,232.01474,795.0,5.96871747,6187.0,1.43
2.28,232.01474,795.0,5.96870839,6282.0,1.37
2.78,232.01474,1184.0,5.96871747,6484.0,1.17
2.78,232.01474,1184.0,5.96871747,6484.0,1.17
3.26,232.01474,1251.0,5.96872405,6122.0,1.44
3.191,232.01474,795.0,10.50682565,6220.0,1.41
2.47,232.01474,964.0,13.07141889,6122.0,1.44
2.28,232.01474,795.0,13.07141889,6282.0,1.37
1.85,232.01474,912.0,13.071489,6484.0,1.17
2.12,232.01474,902.0,13.07162,6495.0,1.15
2.422,232.01474,795.0,10.50682565,6220.0,1.41
2.16,232.01474,795.0,13.071489,6187.0,1.43
1.85,232.01474,912.0,13.071489,6484.0,1.17
2.28,232.01474,795.0,13.07161083,6282.0,1.37
2.3,232.01474,795.0,13.07163,6142.0,1.45
2.28,232.01474,795.0,13.07139534,6282.0,1.37
1.85,232.01474,912.0,13.071489,6484.0,1.17
2.14,232.01474,795.0,7.97034958,5519.0,0.89
1.81,232.01474,839.0,7.97033985,5774.0,0.82
1.97,232.01474,842.0,7.97034958,5782.0,0.82
1.95,232.01474,857.0,7.97083,5796.0,0.87
1.97,232.01474,842.0,7.97034958,5782.0,0.82
2.28,232.01474,795.0,7.97003744,5429.0,0.76
2.28,232.01474,795.0,7.97033985,5429.0,0.76
1.97,232.01474,842.0,7.97034958,5782.0,0.82
1.61,232.01474,795.0,10.50682565,5780.0,0.73
2.28,232.01474,795.0,10.71250013,4512.48,0.77
2.7,232.01474,579.0,10.71243,4226.0,0.8
2.02,232.01474,485.0,10.71253475,4175.0,0.54
2.859,232.01474,795.0,10.50682565,4175.0,0.77
2.28,232.01474,795.0,10.71253475,4512.48,0.77
2.13,232.01474,795.0,10.71252541,4253.0,0.57
1.93,232.01474,468.0,10.71252541,4083.0,0.52
1.93,232.01474,468.0,10.71252541,4083.0,0.52
2.28,232.01474,795.0,10.71253219,4512.48,0.77
1.93,232.01474,468.0,10.71252541,4083.0,0.52
2.28,232.01474,795.0,32.56356274,5276.0,0.83
2.22,232.01474,510.0,32.5637069,5575.0,0.83
1.94,232.01474,795.0,10.50682565,5226.0,0.81
2.05,232.01474,490.0,32.5635249,5225.0,0.86
2.0,232.01474,498.0,32.56265,5540.0,0.8
2.28,232.01474,795.0,32.56369016,5276.0,0.83
2.22,232.01474,510.0,32.5637069,5575.0,0.83
2.28,232.01474,795.0,32.5635249,5276.0,0.83
2.22,232.01474,510.0,32.5637069,5575.0,0.83
2.21,232.01474,795.0,32.5637069,5390.0,0.84
2.28,232.01474,795.0,59.28408595,5276.0,0.83
1.79,232.01474,418.0,59.2841571,5575.0,0.83
1.878,232.01474,795.0,59.28409958,5225.0,0.86
2.28,232.01474,795.0,59.284064,5276.0,0.83
1.81,232.01474,401.0,59.284064,5225.0,0.86
1.79,232.01474,418.0,59.2841571,5575.0,0.83
1.79,232.01474,418.0,59.2841571,5575.0,0.83
0.88,232.01474,1150.0,6.11786898,6444.0,1.11
2.28,232.01474,795.0,6.11789109,6263.03,1.34
1.05,232.01474,1211.0,6.11784972,6226.0,1.33
2.28,232.01474,795.0,6.11784972,6263.03,1.34
0.97,232.01474,1143.0,6.117982,6437.0,1.12
1.061,232.01474,795.0,10.50682565,6208.0,1.34
1.03,232.01474,795.0,6.11786898,6302.0,1.35
0.88,232.01474,1150.0,6.11786898,6444.0,1.11
0.88,232.01474,1150.0,6.11786898,6444.0,1.11
2.28,232.01474,795.0,3.97599629,5197.0,0.78
2.28,232.01474,795.0,3.97600484,5197.0,0.78
1.089,232.01474,795.0,10.50682565,5176.0,0.77
1.22,232.01474,982.0,3.97599768,5211.0,0.83
1.05,232.01474,957.0,3.976032,5179.0,0.79
1.22,232.01474,982.0,3.97599768,5211.0,0.83
1.22,232.01474,982.0,3.97599768,5211.0,0.83
1.12,232.01474,795.0,3.97599768,5183.0,0.79
